,id,Activities
7651,14552772,scaffolding to perform structural
7652,14552772,using the scaffolding to
7653,202507299,piping preparatory to confined
7654,202507299,installing blind in piping
7655,201363413,performing a pneumatic test
7656,201363413,piping and two pressure
7657,201363413,being tested included piping
7658,14187058,using an oxyacetylene torch
7659,309256386,surrounding noise
7660,309256386,operating at the time
7661,201067501,backing up
7662,201067501,cutting the concrete with
7663,170202154,installing component on a
7664,201129194,holding the roll
7665,201129194,unrolling a cap sheet
7666,201129194,walking backwards unrolling a
7667,201183407,removing transformer from a
7668,201183407,wearing his hard hat
7669,170566848,digging for employee
7670,170566848,repairing a water pipe
7671,170566848,breathing while the rest
7672,202507091,moving around wa in
7673,202507091,driving in reverse at
7674,202507091,being operated by an
7675,202507091,conversing with a coworker
7676,201859261,walking behind a backing
7677,201070786,repaving project in san
7678,201070786,machining and dump truck
7679,201070786,repaving the road with
7680,201070786,collecting the used asphalt
7681,201070786,grinding up and collecting
7682,201070786,existing asphalt pavement there
7683,201070786,resurfacing the existing asphalt
7684,201070786,backing up his dump
7685,201070786,working a a construction
7686,201496361,bringing the tractor to
7687,201496361,wrapping a chain around
7688,202478350,working outside the yard
7689,202478350,working with a coworker
7690,202478350,removing a communication cabinet
7691,201562725,being held by a
7692,201562725,resting on the rack
7693,201562725,unloading a 21ftlong pipe
7694,201081601,holding the drum to
7695,829622,adjusting the row width
7696,200211753,indicating that anything wa
7697,201343449,checking the scraper engine
7698,170187744,beveling procedure
7699,170187744,removing a tee from
7700,170187744,beveling procedure
7701,202686341,drilling platform
7702,202686341,trying to separate two
7703,202520722,resulting in soft tissue
7704,202520722,preparing to drill when
7705,202520722,working on a drilling
7706,202471389,working at a tank
7707,202471389,using the torch to
7708,202471389,using a 3 foot
7709,202471389,standing on a fixed
7710,202471389,acting a foremansupervisor of
7711,201407632,using a gas powered
7712,202468310,closing in a 4in
7713,202468310,working for an oilfield
7714,202542361,directing a truck onto
7715,202542361,working for leonard s
7716,200822336,opening approximately 10 foot
7717,200822336,taping during drywall installation
7718,202260626,installing form for the
7719,202260626,covering the elevator hole
7720,170002810,preparing to weld overhead
7721,201161486,inspecting the work that
7722,201050101,helping to put a
7723,170622203,placing the stringer
7724,170622203,surrounding the opening which
7725,170622203,spacing 4 in
7726,170622203,covering up three opening
7727,644765,holding the steel brace
7728,644765,cutting out a temporary
7729,200211845,using a wrench to
7730,200211845,being hydrotested
7731,787861,opening and stopped to
7732,787861,coming out of the
7733,201073608,installing drywall on the
7734,201073608,lowering the last of
7735,201073608,working for pagliaro construction
7736,202341608,wearing a body harness
7737,202341608,protecting the open side
7738,201362522,working leaving the side
7739,201362522,working on the stairway
7740,201362522,constructing the sub floor
7741,201362522,opening of 5
7742,201362522,working had an opening
7743,201362522,walking with the chalk
7744,201362522,hanging from the piece
7745,201178563,including fracture s
7746,201178563,decking onto this second
7747,200881001,using two skidsteer loader
7748,201068574,working on an opensided
7749,201068574,lifting 14 ft to
7750,201068574,working for sunset west
7751,202260709,plastering the ceiling of
7752,202344594,working in a second
7753,201173960,performing layout work
7754,201173960,working on the northeast
7755,201173960,falling
7756,201173960,working on the south
7757,201123841,using a measuring tape
7758,201123841,working with a crew
7759,200571701,falling and wa struck
7760,200571701,building which wa under
7761,200571701,aligning his pettibone forklift
7762,201381183,installing a 2 ft
7763,201381183,working from an outrigger
7764,201127313,working on a construction
7765,201283140,preparing to install two
7766,201283140,being elevated with an
7767,202475604,depending on the type
7768,202475604,facing east and both
7769,202475604,operating the crane with
7770,202475604,operating a lorain lrt300
7771,202475604,working at a site
7772,202562765,operating a crane
7773,202552980,opening
7774,202552980,mixing machine that exhausted
7775,202552980,reroofing the employer s
7776,200356277,using a centrally located
7777,200356277,operating a wirtgen model
7778,202491296,going on above his
7779,202491296,taking place
7780,202491296,working on the ground
7781,202491296,working for a concrete
7782,202013744,working on the formwork
7783,202013744,coming loose and yelled
7784,202013744,checking on the progress
7785,201052305,opening to the pit
7786,201052305,covering the opening to
7787,201052305,bleeding and his safety
7788,201052305,installing new equipment at
7789,171004690,welding a metal skylight
7790,170719975,being loaded above employee
7791,170719975,falling object
7792,200571594,performing his regular roofing
7793,202455648,working outdoors in a
7794,200677581,mixing cement and collapsed
7795,200643641,drinking water steadily
7796,200643641,working around 830 to
7797,200643641,installing a large copper
7798,200355147,being lifted to the
7799,200355147,roofing paper
7800,200355147,having cramp
7801,200355147,laying roofing paper on
7802,201087475,picking up his tool
7803,201087475,cutting torch in an
7804,201087475,using an acetylene cutting
7805,202345468,helping to lay pipe
7806,202345468,working a a laborer
7807,202544136,being connected to the
7808,202544136,ring in place while
7809,202544136,holding the metal ring
7810,202544136,trying to line up
7811,200555910,driving piling for an
7812,200555910,wearing a harness with
7813,200555910,working on a crawler
7814,202551107,installing metal warehouse storage
7815,202551107,causing the metal storage
7816,202657805,landing on concrete
7817,202657805,painting the exterior of
7818,202657854,working alone at the
7819,202523767,applying masking tape and
7820,202654182,painting a light pole
7821,200171122,following day
7822,200171122,using a harness however
7823,200171122,performing cleaning work with
7824,202493383,positioning system
7825,202493383,wearing appropriate personal fall
7826,202493383,painting a trellis approximately
7827,202652277,painting the interior of
7828,202652277,climbing down
7829,202652277,painting the interior of
7830,202554515,descending the ladder when
7831,202554515,painting operation on a
7832,202493409,painting a residential home
7833,202493409,working a a painter
7834,170870844,pulling the sandblasting pot
7835,170870844,cleaning the paint booth
7836,201081528,being used a a
7837,201081528,causing the lift to
7838,201081528,moving the lift forward
7839,201081528,touching up the paint
7840,201061850,painting a room in
7841,201149499,painting a 42 in
7842,201168853,investigating the cause of
7843,201168853,applying primer to the
7844,201168853,working in a crawl
7845,202445482,spraying equipment with lacquer
7846,202445482,cleaning paint spraying equipment
7847,202445482,being remodeled cleaning paint
7848,202445482,working for a contractor
7849,201146123,working alone at the
7850,201146123,stripping the protective coating
7851,119948073,using a flammable solventbased
